bg_id,id
20545,142557
20545,234614
20545,217428
20545,182953
20545,316585
20545,291380
20545,165522
20545,192322
20545,165521
20545,192324
20545,249036
20545,182955
20545,351623
20545,273005
20545,182954
20545,192355
20545,142558
20545,273007
20545,234615
20545,192323
20545,192321
20545,165523
20545,302725
20545,234616
20545,115233
20545,226588
274533,340420
287754,326624
287754,283077
287754,261594
287754,224597
287754,337397
292974,216632
84465,149361
815,9825
172155,200456
172155,341554
172155,144864
172155,69789
172155,249552
172155,261321
172155,185123
172155,215616
172155,122294
172155,157026
172155,95064
172155,138233
172155,108784
172155,230273
172155,261588
172155,158976
172155,213788
172155,180616
172242,172225
177939,246895
177939,138649
177939,173294
177939,219985
177939,182770
177939,295574
177939,160902
177939,183572
177939,298345
177939,168998
177939,244196
177939,148575
177939,187353
177939,202096
177939,158275
177939,253564
177939,191579
177939,217471
177939,242753
177939,270939
177939,280472
177939,147363
299452,176165
299452,191597
299452,251551
181617,165950
181617,286657
155451,210271
264196,126008
264196,124969
264196,124965
264196,122588
264196,124968
264196,59946
264196,172220
264196,91872
264196,228668
264196,66356
235344,270146
235344,290099
235344,257197
235344,268250
235344,236365
235344,235360
235344,257198
5205,5206
2238,2639
126008,124969
126008,124965
126008,122588
126008,124968
126008,59946
126008,172220
126008,91872
126008,228668
126008,264196
126008,66356
200456,341554
200456,144864
200456,172155
200456,69789
200456,249552
200456,261321
200456,185123
200456,215616
200456,122294
200456,157026
200456,95064
200456,138233
200456,108784
200456,230273
200456,241203
200456,158976
200456,213788
200456,180616
140951,142961
140951,116998
140951,152765
8829,313934
8829,153292
2795,13956
162559,122522
162559,134726
162559,216199
162559,198487
162559,358515
162559,177802
162559,306697
162559,160018
162559,247724
162559,168917
162559,151004
162559,241225
162559,143185
162559,216658
162559,274590
162559,266938
191612,259394
79073,91773
79073,127561
79073,111330
79073,100173
18985,94342
18985,49394
18985,49396
18985,49391
18985,49392
18985,49397
18985,49050
18985,233278
18985,49400
18985,49038
18985,49399
18985,168924
18985,159526
18985,49096
18460,193024
1037,342068
235655,285529
147537,247069
189848,22948
189848,213670
221248,156546
221248,255249
221248,283152
301607,272453
301607,257501
301607,316080
301607,351113
301607,285775
129122,207587
129122,41429
234190,260786
234190,260785
234190,287952
83040,36708
3605,2579
3605,2580
3605,5511
275870,247694
84838,170482
37165,33048
37165,37672
139131,176524
139131,124839
97915,98918
25071,22948
19854,21373
84889,186723
155122,260645
155122,312748
161546,173156
161546,156659
161546,161547
161546,210342
161546,255970
161546,195569
161546,268802
161546,257284
161546,99975
161546,323352
161546,113401
161546,131325
161546,241761
161546,195244
161546,85256
161546,196072
161546,145189
161546,203655
161546,189341
161546,170984
56885,25821
161547,173156
161547,156659
161547,161546
161547,210342
161547,255970
161547,257284
161547,99975
161547,323352
161547,113401
161547,131325
161547,195244
161547,85256
161547,145189
161547,203655
161547,170984
943,13648
85769,341306
3837,257965
252688,198138
228602,325889
95234,172062
95234,12692
95234,214898
95234,267506
95234,316850
95234,164110
169274,214747
169274,212580
169274,212581
169274,125548
169274,137423
169274,152899
169274,169275
169274,172969
169274,269214
152899,214747
152899,212580
152899,212581
152899,125548
152899,137423
152899,169275
152899,172969
152899,169274
152899,269214
215437,215436
68858,65282
68858,158130
68858,75448
68858,232981
214988,17133
202755,226170
202755,196305
202755,196306
75547,176371
75547,170042
247694,275870
293348,348588
193953,168274
292032,284775
292032,332018
292032,302991
292032,292034
292032,292033
292032,302990
292032,313292
292032,292029
292032,299270
292032,292031
292032,319290
292032,303036
292032,299266
292032,299268
292032,337500
292032,292030
292032,336632
292032,309857
167698,203204
713,2455
713,1213
713,338472
713,1212
713,12367
200171,156689
200171,210290
99358,4212
19679,174048
238916,329121
238916,98527
235544,155624
292034,284775
292034,332018
292034,302991
292034,292033
292034,302990
292034,313292
292034,292029
292034,299270
292034,292032
292034,292031
292034,319290
292034,303036
292034,299266
292034,299268
292034,337500
292034,292030
292034,336632
292034,309857
179820,124708
204728,298528
204728,123123
204728,162388
204728,89409
2290,262369
335764,295564
335764,274637
335764,315060
335764,294484
335764,326937
335764,326934
335764,354544
335764,284778
335764,284777
335764,325635
335764,326933
335764,274638
335764,326936
32341,38391
20609,6205
170318,110277
194230,274128
86955,22948
304985,295535
13293,238615
251723,248065
249821,178900
173294,246895
173294,138649
173294,219985
173294,182770
173294,295574
173294,160902
173294,183572
173294,298345
173294,168998
173294,244196
173294,148575
173294,187353
173294,202096
173294,177939
173294,158275
173294,253564
173294,191579
173294,217471
173294,242753
173294,270939
173294,280472
173294,147363
187353,246895
187353,138649
187353,173294
187353,219985
187353,182770
187353,295574
187353,160902
187353,183572
187353,298345
187353,168998
187353,244196
187353,148575
187353,202096
187353,177939
187353,158275
187353,253564
187353,191579
187353,217471
187353,242753
187353,270939
187353,280472
187353,147363
146735,1927
146735,22948
183572,246895
183572,138649
183572,173294
183572,219985
183572,182770
183572,295574
183572,160902
