ver_id,id,type
244674,12383,artist
371196,12383,artist
243416,7610,artist
243416,36911,artist
249847,7610,artist
249847,36911,artist
488785,102445,artist
223242,12671,artist
223242,6634,artist
289585,6634,artist
40295,6634,artist
276089,6634,artist
264657,6634,artist
180963,12671,artist
180963,6634,artist
349697,76491,artist
391883,76491,artist
445640,76491,artist
239490,69920,artist
397548,101459,artist
390324,106493,artist
36798,27907,artist
36798,150,artist
36798,36897,artist
265406,72037,artist
311945,72037,artist
266022,4959,artist
452269,11507,artist
26376,27597,artist
241718,75703,artist
97666,1008,artist
97664,1030,artist
66299,1030,artist
455536,86004,artist
579548,105695,artist
579548,86004,artist
419808,86004,artist
569587,105695,artist
471126,86004,artist
550179,86004,artist
561923,86004,artist
513129,86004,artist
168802,2652,artist
168802,38610,artist
168802,20661,artist
33926,3,artist
272546,4700,artist
27067,1078,artist
72212,1078,artist
73195,1078,artist
25004,7458,artist
25004,11856,artist
531141,22922,artist
531766,22922,artist
531768,22922,artist
531770,22922,artist
23900,140,artist
372883,140,artist
208335,71,artist
208335,11856,artist
208335,140,artist
40392,14914,artist
40392,945,artist
40392,23604,artist
413858,81380,artist
465418,92066,artist
100584,12341,artist
100584,12340,artist
209259,28206,artist
31723,28206,artist
294277,74019,artist
278219,74019,artist
442296,11901,artist
583677,11901,artist
424790,11901,artist
571274,125904,artist
571274,119490,artist
571273,125904,artist
571273,119490,artist
215167,11883,artist
313796,1206,artist
313796,25747,artist
313796,12317,artist
313796,38199,artist
220685,1206,artist
224535,11901,artist
88012,11901,artist
77845,50716,artist
77845,60733,artist
22416,12685,artist
110702,12685,artist
574393,30664,artist
574446,30664,artist
255569,30664,artist
491681,30664,artist
182912,30664,artist
574445,30664,artist
574444,30664,artist
117410,37725,artist
405329,81719,artist
342106,98940,artist
490996,98940,artist
564677,98940,artist
378352,98940,artist
397719,69731,artist
397719,107535,artist
392882,5890,artist
425566,5890,artist
484070,5890,artist
43259,123,artist
152767,39811,artist
553688,1678,artist
21667,12646,artist
112960,12646,artist
344071,3,artist
26139,3,artist
244066,14487,artist
244066,14344,artist
244066,13962,artist
244066,14108,artist
244066,31239,artist
300446,63636,artist
82605,28156,artist
99077,28156,artist
120874,28156,artist
328252,96869,artist
350101,25205,artist
72424,12673,artist
261108,29142,artist
443529,93827,artist
285250,93827,artist
393763,93827,artist
315009,93827,artist
343205,93827,artist
418676,93827,artist
420662,28191,artist
465635,112585,artist
425134,112585,artist
573771,102831,artist
488903,102831,artist
208026,12844,artist
208026,36698,artist
252531,12844,artist
252531,36698,artist
265392,44559,artist
420637,12484,artist
446017,12484,artist
28103,280,artist
24093,280,artist
27673,280,artist
57713,280,artist
279355,280,artist
78547,280,artist
85651,11882,artist
85651,36639,artist
516092,1681,artist
516092,36639,artist
278085,83279,artist
484491,83279,artist
313161,83279,artist
352377,83279,artist
58320,1030,artist
24016,71,artist
24016,140,artist
321488,14142,artist
337254,14142,artist
398717,74048,artist
398717,14142,artist
442370,78606,artist
422906,112154,artist
475415,112154,artist
483318,112154,artist
558432,112154,artist
30223,16909,artist
33223,16909,artist
232341,46945,artist
232341,69356,artist
33492,2954,artist
33492,406,artist
428147,23441,artist
304651,69967,artist
126252,2652,artist
126252,71,artist
126252,140,artist
28188,15063,artist
490986,78606,artist
489223,78606,artist
604099,78606,artist
485941,78606,artist
27353,11902,artist
299691,89524,artist
371506,89524,artist
528372,132008,artist
29939,13653,artist
29939,29221,artist
526585,13653,artist
526585,29221,artist
526586,13653,artist
526586,29221,artist
170026,37676,artist
164350,28205,artist
33485,28205,artist
373755,11901,artist
62108,4677,artist
86966,11999,artist
25539,11999,artist
31902,11999,artist
36447,11999,artist
24380,36576,artist
24380,36573,artist
536662,122,artist
536662,89107,artist
420804,53716,artist
393299,53716,artist
279578,66148,artist
373642,66148,artist
467844,86131,artist
467844,82445,artist
26416,11883,artist
97605,11883,artist
301964,11901,artist
350077,11901,artist
281225,11901,artist
26661,11797,artist
567785,11797,artist
24911,11797,artist
41184,71,artist
425569,11968,artist
425569,11902,artist
417624,11968,artist
417624,11902,artist
38660,34275,artist
24920,20063,artist
24920,15209,artist
24920,18071,artist
24920,12658,artist
24920,12651,artist
564171,25105,artist
564171,51597,artist
564171,86548,artist
364032,11883,artist
318826,65633,artist
436499,50009,artist
536407,99612,artist
536407,50009,artist
594464,50009,artist
291305,50009,artist
436498,50009,artist
537237,50009,artist
354920,77809,artist
566917,32247,artist
423407,112152,artist
423406,112152,artist
204449,56983,artist
146386,56983,artist
476900,111611,artist
267853,11507,artist
74915,37358,artist
74915,12540,artist
77138,12540,artist
51574,37358,artist
51574,12540,artist
308159,90696,artist
308159,90695,artist
308159,90694,artist
306953,90696,artist
306953,90695,artist
306953,90694,artist
306856,90696,artist
306856,90695,artist
306856,90694,artist
42222,4036,artist
42222,4035,artist
264194,70599,artist
558594,11847,artist
35337,11847,artist
219983,70599,artist
23872,11847,artist
172903,12844,artist
172903,13456,artist
24375,12259,artist
24372,12259,artist
29962,12118,artist
129752,12118,artist
603833,3,artist
525262,28024,artist
594880,28024,artist
531381,28024,artist
282274,5245,artist
272100,5245,artist
417567,106683,artist
28523,11854,artist
58276,1030,artist
32306,1030,artist
21107,11883,artist
60764,10551,artist
552553,98418,artist
429276,98418,artist
426784,98418,artist
111086,27597,artist
111086,20663,artist
26720,27781,artist
26720,27997,artist
436009,114330,artist
436009,108040,artist
590325,142247,artist
377570,3,artist
331498,25808,artist
28562,2604,artist
28562,16478,artist
28562,16474,artist
254576,78267,artist
265035,78267,artist
25813,3414,artist
25813,20472,artist
321717,94020,artist
352233,82555,artist
476154,12130,artist
34469,26507,artist
34469,26506,artist
270434,2702,artist
40701,11882,artist
335041,38447,artist
299883,38447,artist
328419,38447,artist
428718,45899,artist
468320,45899,artist
409819,45899,artist
44980,71,artist
60387,19428,artist
60387,13327,artist
30957,27876,artist
30957,15118,artist
30957,20015,artist
30957,27878,artist
30957,14072,artist
30957,14541,artist
30957,11988,artist
30957,27877,artist
30957,13243,artist
526287,117673,artist
511211,117673,artist
455018,114663,artist
455018,117673,artist
464504,114663,artist
464504,117673,artist
24679,11901,artist
24844,11901,artist
197686,28355,artist
189717,28355,artist
156695,28355,artist
24008,2652,artist
24008,12252,artist
24008,12254,artist
417135,11802,artist
44181,4769,artist
44181,31983,artist
44180,4769,artist
44180,31983,artist
26713,4769,artist
26713,31983,artist
44179,4769,artist
44179,31983,artist
263744,74078,artist
263744,65601,artist
41089,1030,artist
27487,13920,artist
27487,21623,artist
27487,5318,artist
27487,31911,artist
27487,12251,artist
496824,11854,artist
558346,11854,artist
537826,11854,artist
35750,74,artist
35750,28156,artist
35749,74,artist
35749,28156,artist
193030,74,artist
193030,28156,artist
163043,74,artist
163043,28156,artist
151599,74,artist
432404,84533,artist
355970,101469,artist
214652,64412,artist
214652,3718,artist
214810,64412,artist
214810,3718,artist
239440,64412,artist
239440,3718,artist
216322,64412,artist
216322,3718,artist
261492,64412,artist
361173,17414,artist
85680,1030,artist
42621,684,artist
391778,80112,artist
391778,81538,artist
566692,137527,artist
578531,137527,artist
441807,64844,artist
119099,55,artist
43273,11863,artist
43273,709,artist
404954,15492,artist
404954,13737,artist
404954,348,artist
404954,14294,artist
404954,13312,artist
404954,14291,artist
60632,2121,artist
60632,348,artist
60632,14294,artist
60632,13312,artist
60632,15209,artist
175626,3,artist
41083,2523,artist
31540,23483,artist
496812,23483,artist
450623,14055,artist
450623,67071,artist
478035,50716,artist
478035,60219,artist
102068,11902,artist
116145,11902,artist
91968,12674,artist
208884,6409,artist
265829,6409,artist
310052,91048,artist
489307,12213,artist
463021,12213,artist
463513,12213,artist
581273,12213,artist
314363,97133,artist
314363,58993,artist
427618,97133,artist
427618,58993,artist
25150,12935,artist
281464,12935,artist
26171,17374,artist
152089,20670,artist
152089,17374,artist
85870,28260,artist
85872,28260,artist
47997,28260,artist
423168,14650,artist
423168,119014,artist
240537,11933,artist
301435,65741,artist
256100,65741,artist
256101,65741,artist
175656,12505,artist
175656,29424,artist
175656,29422,artist
175656,14792,artist
175656,19549,artist
175656,10548,artist
175656,12504,artist
508771,11847,artist
440759,11847,artist
434136,11847,artist
419023,11847,artist
507140,11847,artist
148338,52259,artist
360364,83279,artist
322008,83279,artist
337763,75070,artist
259038,75070,artist
479556,121910,artist
301485,11857,artist
274586,20762,artist
330110,20762,artist
251843,20762,artist
98886,3439,artist
98886,23441,artist
432795,53694,artist
99494,49028,artist
410719,80022,artist
424509,80022,artist
87051,20464,artist
422011,8680,artist
297865,72037,artist
291554,72037,artist
599593,72037,artist
544874,72037,artist
302043,96164,artist
346937,96164,artist
441266,45899,artist
462648,45899,artist
468789,45899,artist
188869,19942,artist
188870,19942,artist
593912,124063,artist
593912,123944,artist
593912,130840,artist
593912,94206,artist
548748,124063,artist
548748,123944,artist
548748,130840,artist
548748,94206,artist
481027,94206,artist
579798,124063,artist
579798,123944,artist
579798,130840,artist
579798,94206,artist
578061,124063,artist
578061,123944,artist
578061,130840,artist
578061,94206,artist
245974,65033,artist
235871,6815,artist
393670,6815,artist
252105,6815,artist
358998,6815,artist
372728,6815,artist
214547,17414,artist
363839,92425,artist
357899,92425,artist
140791,56319,artist
266405,56319,artist
209301,56319,artist
209302,56319,artist
344100,35240,artist
344100,88600,artist
344100,89891,artist
316634,93292,artist
316634,93293,artist
282191,11901,artist
245562,11901,artist
321880,48006,artist
303901,48006,artist
375137,48006,artist
219160,67459,artist
219160,38447,artist
31053,11854,artist
31054,11854,artist
524099,118214,artist
399561,95155,artist
315289,59367,artist
165078,13419,artist
165078,12058,artist
174804,13419,artist
174804,12058,artist
174803,13419,artist
174803,12058,artist
303582,92086,artist
158394,11825,artist
189893,11825,artist
26583,74,artist
26580,74,artist
284665,82582,artist
261691,82582,artist
412187,63540,artist
179741,6815,artist
380041,50009,artist
537139,50009,artist
31811,402,artist
72789,2946,artist
72789,12898,artist
72789,11883,artist
24078,2946,artist
24078,12898,artist
24078,11883,artist
223721,2946,artist
223721,12898,artist
223721,11883,artist
25400,11883,artist
404719,104363,artist
404719,104439,artist
71874,38898,artist
311723,91799,artist
314464,12107,artist
314463,12107,artist
364422,12107,artist
302457,70260,artist
464433,128322,artist
464433,75169,artist
463934,119418,artist
535271,119418,artist
535273,119418,artist
535269,119418,artist
535272,119418,artist
535270,119418,artist
535268,119418,artist
46152,11795,artist
98028,11795,artist
250249,7387,artist
255505,7387,artist
127163,52076,artist
162217,52076,artist
167916,3,artist
546592,122536,artist
38216,71,artist
38216,11929,artist
38216,140,artist
23782,3262,artist
164862,60167,artist
164862,60166,artist
341820,60167,artist
341820,60166,artist
30878,11883,artist
594526,101154,artist
531627,101154,artist
570457,101154,artist
432405,84533,artist
535868,50619,artist
570735,50619,artist
592235,51438,artist
340936,51438,artist
80940,22066,artist
80940,22084,artist
90387,22066,artist
90387,22084,artist
222072,22066,artist
222072,22084,artist
131882,22066,artist
131882,22084,artist
470921,2523,artist
29973,12118,artist
395449,12484,artist
245631,12484,artist
413143,110437,artist
416153,110437,artist
31347,11857,artist
202812,40032,artist
600501,69038,artist
25092,11872,artist
419109,105453,artist
483296,120754,artist
471427,120754,artist
588848,120754,artist
563921,120754,artist
506759,231,artist
506760,231,artist
506761,231,artist
506762,231,artist
506763,231,artist
142726,13243,artist
65961,20670,artist
65961,13243,artist
99243,13243,artist
199801,52076,artist
199801,52077,artist
199801,52078,artist
531102,14874,artist
260034,79284,artist
268306,79284,artist
28823,28425,artist
123728,28425,artist
33928,28425,artist
418767,105672,artist
384300,105672,artist
84868,13288,artist
84868,1247,artist
84868,675,artist
84868,1498,artist
416996,111220,artist
28393,11901,artist
24274,11901,artist
269512,11901,artist
92036,11901,artist
31977,11901,artist
30030,11901,artist
84964,11901,artist
285645,11901,artist
285645,11846,artist
72385,11901,artist
68089,11901,artist
77711,11901,artist
216166,11901,artist
22540,11901,artist
149511,11901,artist
177448,11901,artist
28371,11846,artist
80881,11901,artist
390931,100254,artist
537738,100254,artist
444951,7387,artist
32069,7387,artist
40438,7387,artist
283546,7387,artist
591347,7387,artist
42697,7387,artist
601802,114755,artist
601802,66013,artist
39436,6548,artist
39436,71,artist
39436,11929,artist
39436,140,artist
289451,29142,artist
289451,39902,artist
239700,29142,artist
239700,39902,artist
528696,83627,artist
562294,83627,artist
570668,124355,artist
313190,12383,artist
41181,71,artist
41181,140,artist
239733,60472,artist
239733,11872,artist
239734,60472,artist
239734,11872,artist
239736,60472,artist
239736,11872,artist
239731,60472,artist
239731,11872,artist
239737,60472,artist
239737,11872,artist
239730,60472,artist
239730,11872,artist
239739,60472,artist
239739,11872,artist
535011,131720,artist
425390,85503,artist
224924,71777,artist
203444,65633,artist
374776,65633,artist
397053,107344,artist
548232,124355,artist
581211,124355,artist
46665,11883,artist
265587,11831,artist
567964,28024,artist
437390,57789,artist
280320,74305,artist
280320,43873,artist
27647,11883,artist
29882,11883,artist
43345,92233,artist
209709,249,artist
21184,11883,artist
243340,77080,artist
243340,79852,artist
193926,66253,artist
193926,1279,artist
193926,65227,artist
193926,66252,artist
194612,66253,artist
