bg_id,id
13,5824
13,52825
13,3655
13,38821
13,20899
13,4394
13,6778
13,27766
13,189
13,24511
13,117985
13,1897
13,5549
13,144418
205398,478
205398,13291
65781,236191
127398,295488
240196,10547
150145,191071
319966,172996
191862,255674
171668,231327
171668,335541
221965,288169
36553,1353
102652,335212
125618,356033
293141,70323
9674,219475
9674,32876
9674,243530
9674,22484
147949,176361
147949,339647
147949,142503
58421,267271
58421,308388
11,128412
11,261341
11,81100
11,217261
11,351605
11,313649
11,26946
11,256503
11,171419
11,20136
11,148000
11,138703
301880,170042
90419,43
90419,94
156009,147999
18,216201
133473,192291
133473,271869
34119,788
42052,175640
181530,21523
133038,271060
128780,284
316377,68448
6249,313274
6249,58099
6249,66190
6249,431
256952,147009
183251,234439
183251,235465
151022,224678
91312,249746
277085,129622
22827,175155
141572,223750
141572,338468
196326,129622
153938,260605
153938,192947
252328,103885
252328,183562
183562,252328
297562,127023
155703,182134
155703,71021
39938,248117
169427,323947
160010,222514
212445,247104
212445,318472
212445,3071
212445,2288
212445,712
212445,15985
172308,192735
172308,34084
175095,144568
6472,103343
9625,108429
9625,17710
258210,238024
274638,3284
4390,822
169255,39953
117959,271319
117959,209886
113924,264164
113924,137988
113924,161866
113924,286751
113924,176189
113924,224710
113924,248065
284435,200853
247367,342857
174785,3931
131357,188188
131357,233085
131357,148943
216734,291794
216734,322561
216734,322562
216734,322563
216734,320527
30869,114387
30869,13883
119432,228959
119432,255924
1513,148057
130960,300323
130960,256872
135219,263177
37904,173
163166,339647
10547,228660
10547,358504
10547,302809
10547,240196
209778,242740
209778,283135
1353,46158
1353,37141
1353,38713
1353,57660
1353,174219
1353,230262
1353,36553
248490,92120
24508,188076
198953,308119
198953,2299
58281,332800
58281,339263
224710,113924
46,202288
46,291511
121288,119657
3201,18833
21763,145645
21763,55427
21763,72287
5782,27588
150997,322985
107529,303554
245961,328326
245961,121297
116998,215341
116998,53953
296912,249106
113294,310198
113294,149809
699,22192
699,328586
88,4432
20963,181279
20963,936
155624,235544
258036,168435
258036,155426
432,63706
432,268586
432,286533
432,40958
432,31503
432,153
432,136117
432,205885
65532,169464
65532,311731
123540,275215
181521,254591
154825,300664
153016,46213
3307,20551
3307,109125
168584,129622
29603,217201
29603,67601
29603,355459
29603,67600
72321,292489
190082,59959
143741,177697
143741,3955
156336,71836
242574,283619
69789,304531
69789,325810
69789,145633
226320,169786
7717,822
22345,269725
256382,302336
256382,335528
270970,312318
168435,258036
179803,155068
173442,187785
173442,22545
36235,257601
2163,63091
143515,192945
483,250
137988,161866
137988,113924
20100,47046
20100,232121
20100,66588
20100,123239
20100,187362
20100,286428
255692,28143
220520,102794
249381,32944
156943,9217
160499,70323
169654,330403
110277,200954
214887,72225
38996,620
266830,209136
2453,6411
2453,286310
2453,16395
2453,97469
2453,342097
290359,268864
281442,324609
1035,243
30957,292899
156566,3800
156566,21355
299659,40765
299659,146244
299659,167825
117915,281466
24800,286343
24800,132028
244992,357319
244992,287607
202670,9209
45,245136
148575,91536
194879,354521
244114,42
113997,181304
35570,321277
12902,822
94,90419
94,43
175117,632
41,217547
41,4082
41,344268
41,43144
139898,154905
234671,30549
179172,315881
300300,239188
155362,19237
195137,228553
195137,57390
15512,46800
16747,29140
53953,142961
53953,116998
53953,215341
53953,140951
204472,281258
129948,348070
41066,17392
1041,4401
132028,286343
132028,24800
65244,136063
91514,321711
91514,356301
29368,231942
37380,270971
37380,150926
37380,167828
26990,229892
2181,359591
1465,25866
1465,286547
1465,191475
227460,99181
227460,234
223953,287938
216459,240957
9440,298378
98229,252526
13642,217466
131260,151835
131260,208775
131260,287691
131260,212551
160851,274090
239464,354335
491,18100
491,153625
491,270109
65901,28720
256999,171726
240,280106
332800,58281
191977,84876
904,113511
8051,249410
27588,232481
27588,117942
27588,5782
147151,247314
147151,343307
147151,307230
285984,37046
207830,253618
38054,147707
169124,207016
169124,232880
219215,245422
254386,312767
198740,129622
25669,171489
25669,39813
248065,113924
154086,280041
235488,148949
177478,164878
174570,129437
19600,104955
19600,166857
69779,303551
293296,148228
158275,91536
939,183880
66505,193739
224,46007
72287,21763
165838,54625
182340,96848
161866,113924
161866,137988
199966,27162
199966,39775
131646,230
72225,214887
66056,27802
66056,278
200954,110277
104710,324937
104710,589
218509,98347
1382,383
104363,121
253284,9209
157809,126042
141517,178054
284818,18602
228504,344839
340466,37111
229892,26990
22825,174402
1301,124742
284777,3284
244654,275034
136991,152757
60,40692
45986,179460
272739,156840
25568,298231
222514,160010
217861,130548
35497,84088
35497,153507
35052,98
55427,21763
135382,226501
135382,254123
135382,182961
191300,31105
18100,153625
18100,270109
18100,491
91536,138649
91536,173294
91536,219985
91536,182770
91536,160902
91536,183572
91536,298345
91536,130912
91536,168998
91536,148575
91536,187353
91536,177939
91536,158275
91536,191579
91536,217471
91536,147363
159473,331979
159473,208773
159473,247704
159473,195227
270971,37380
197070,315610
21523,181530
21523,9829
1608,1666
223750,141572
551,88827
551,10630
146312,201037
67492,25417
142326,131366
71671,284333
1634,264198
1634,332075
1634,218933
1634,197572
1634,1758
207336,260332
16992,123107
16992,124172
16992,266177
68264,42104
68264,38877
68264,59064
5737,66
17329,111081
17329,230890
17329,104805
