bg_id,id
180616,123502
180616,122874
180616,119437
180616,114448
180616,245050
288316,228328
288316,287901
275564,188547
275564,244841
275564,249137
275564,244838
299733,333486
299733,333487
182453,173090
182453,186155
224035,62871
224035,110279
224035,155148
259571,91536
259571,133565
259571,155702
259571,115098
259571,126004
259571,137496
259571,103610
259571,128709
259571,106895
259571,115912
331259,255984
331259,287670
1883,9198
1883,9192
147190,71671
147190,127216
319031,260180
334889,331787
334889,356827
231942,86918
231942,56775
231942,134116
231942,61538
231942,56776
326869,244521
326869,269259
326869,264019
256885,291592
256885,3464
256885,3463
181327,154386
181327,167819
232900,185343
232900,211238
232900,218791
317030,316287
311464,164789
311464,224991
128666,3955
286326,229491
213788,141254
213788,149559
213788,148347
213788,141256
213788,144864
213788,164090
213788,165511
213788,138233
213788,141045
213788,142625
213788,142624
213788,143812
213788,128912
213788,164089
160094,822
160094,2993
160094,5405
160094,31784
160094,7707
290357,98778
290357,121996
290357,323999
216123,147020
216123,166702
216123,166707
216123,166704
216123,166708
216123,158957
251830,6249
251830,252420
251830,269139
251830,252424
251830,252422
251830,269138
251830,252423
251830,39109
251830,109139
251830,162741
251830,13287
251830,142420
251830,16494
251830,22279
251830,9687
302189,230933
302189,261247
302189,280699
302189,303014
302189,237155
302189,239997
165469,140863
165469,147827
148641,141467
148641,56796
332398,289057
332398,319422
332398,332397
332398,332390
332398,319420
332398,319419
272743,98778
272743,183833
260927,256
260927,1565
331992,162007
331992,298229
285998,272409
285998,283925
263178,261283
263178,261284
263178,230769
187926,185589
187926,200629
4564,6360
4564,13921
4564,13920
4564,13919
288010,274533
336849,297562
336849,313479
336849,313481
336849,313480
331190,336851
305668,13
305668,86669
305668,2807
206593,333144
192663,161108
192663,180171
319375,254386
319375,279770
13454,9629
13454,14634
13454,225
13454,9386
13454,19802
13454,19803
13454,20269
13454,15193
13454,21209
13454,13084
13454,21210
13454,6830
283151,179448
283151,195709
283151,221248
331265,156009
331265,184025
331265,181899
331265,219265
331265,193265
315048,138745
288378,220095
288378,169318
288378,195779
259586,163839
259586,213524
259586,227107
259586,213523
259586,216043
259586,213306
163105,431
163105,25491
163105,963
163105,58099
347521,291866
347521,258210
39103,8098
39103,10680
327242,280032
327242,341532
150446,7731
150446,7730
150446,7733
150446,7724
150446,7725
150446,1499
219774,187377
219774,201251
219774,201249
219774,201250
219774,215760
308388,267271
174852,174428
241203,158263
241203,148345
241203,148346
241203,158262
241203,147173
241203,150428
241203,149633
241203,172155
241203,143991
241203,157026
241203,146607
241203,149080
168421,980
168421,26946
211323,176334
211323,197269
180845,230778
180845,267750
180845,233395
180845,230775
180845,230774
180845,255818
180845,227819
180845,291696
180845,227790
180845,341830
180845,341786
180845,256590
2802,12900
2802,17102
2883,2397
2883,19254
2883,12694
2883,2083
2883,4386
2883,10213
2883,188
2883,38950
2883,13716
2883,4112
2883,39944
2883,2448
2883,3886
2883,13714
2883,13713
2883,13715
175707,156266
206236,109125
206236,171686
206236,206023
299122,299121
299122,266423
299122,266422
329434,240567
329434,313902
327890,304051
327890,359207
327890,359206
257089,204286
257089,264659
257089,233970
176601,150376
176601,174152
176601,150482
241853,204505
254138,243994
254138,334213
307621,73761
307621,105059
307621,257817
307621,120600
255484,7724
255484,7725
255484,1499
255484,258379
209872,34585
209872,40845
153703,128445
153703,140666
153703,149257
153703,145056
321720,308621
321720,320461
321720,320460
169814,132372
169814,169987
169814,135116
169814,121408
165332,3076
165332,12382
261588,200456
261588,203110
261588,69789
261588,185123
261588,207462
299815,282171
299815,295540
299815,295539
299815,300848
338697,13
185817,143884
185817,143789
334310,243759
334310,331110
334310,344606
10904,69697
249889,75547
249889,176617
171199,144325
171199,155169
282673,250779
282673,250780
282673,247436
260000,243633
260000,221701
260000,243634
173270,5205
173270,5206
162944,67161
162944,152242
162944,102746
162944,136171
162944,152244
181209,168274
181209,188310
181209,188311
181209,188313
278693,43443
278693,250913
278693,140681
278693,133814
278693,204542
278693,216189
278693,106158
278693,230811
278693,169784
278693,175904
278693,104590
278693,177069
278693,199154
278693,223114
278693,249579
278693,281981
255524,50750
255524,126995
255524,141320
135193,7751
135193,7749
135193,7750
259134,338745
183750,210396
183750,210390
183750,210397
183750,210395
349955,244521
349955,316597
349955,269259
10973,187869
10973,322832
10973,11508
225836,170390
225836,204659
142132,36218
142132,41105
142132,90850
142132,39707
142132,66682
142132,101665
316183,201921
316183,225982
154432,2557
154432,181
337796,198138
337796,299153
337796,300800
337796,283029
337796,252688
337796,277823
328636,253185
144464,102745
144464,67161
144464,102746
144464,38159
218575,198474
218575,198476
218575,193917
218575,198477
144845,2778
144845,2779
144845,2228
12947,10301
12947,255
12947,13881
12947,239
310779,275974
314019,274037
314019,315945
314019,315947
337329,290236
337329,309705
134824,25669
134824,147561
295503,186904
291105,315185
291105,286651
291105,286652
279643,230191
279643,278182
279643,254960
8070,30026
8070,30025
8070,30028
8070,30027
60056,95
60056,454
308762,194607
308762,229980
308762,207591
308762,220502
321537,42296
321537,40107
334479,210274
334479,317575
334479,317578
334479,317580
334479,247711
334479,312216
334479,225581
334479,256208
334479,266574
334479,317579
145549,347088
145549,347087
201856,97842
201856,143063
9151,13915
9151,5677
9151,13917
9151,13918
290829,66188
290829,292012
290829,86048
290829,85925
290829,148289
290829,109140
30966,227
30966,1677
326355,6249
326355,39109
326355,109139
326355,162741
326355,13287
326355,142420
326355,16494
326355,22279
326355,9687
5811,2867
5811,2916
5811,2193
5811,2932
5811,2933
5811,2919
182880,13
182880,131362
182880,86669
182880,132481
182880,27760
182880,167573
336755,70323
336755,147183
336755,127067
336755,98833
194778,159473
194778,172561
22509,17682
22509,17683
22509,17684
22509,9189
154094,822
154094,2993
154094,5405
154094,2591
4848,25479
4848,25478
4848,25477
4848,25476
175619,34747
8383,144556
8383,144803
8383,144802
8383,25820
191361,178742
3694,17452
3694,5484
3694,11510
3694,11855
203835,179259
203835,200867
71099,39699
71099,117987
71099,36745
302882,124668
302882,147712
302882,207320
302882,178046
302882,322403
302882,132581
294508,9220
294508,91072
294508,201027
200430,25314
200430,158882
280430,329098
314550,172287
314550,255259
314550,255261
314550,219787
314550,219788
159517,30539
159517,106621
159517,150925
159517,35505
154883,18723
154883,27033
275626,209418
275626,66098
275626,41105
275626,90850
275626,137166
275626,66682
275626,101665
151377,21790
151377,33261
151377,27690
149083,36218
149083,41105
15238,123448
15238,127178
289223,159508
289223,287664
134420,134009
303961,216459
303961,229646
303961,248181
303961,230226
309109,24480
309109,31753
309109,33559
269980,13
269980,27710
269980,131362
269980,131958
269980,86669
269980,2807
269980,132481
3935,12230
3935,12218
3935,11846
3935,12219
140065,35188
140065,88415
140065,88416
140065,88414
299971,133405
299971,139689
299971,142370
173259,140125
16185,8747
16185,8748
16185,8749
16185,8751
11428,32660
314349,233961
314349,267315
318852,161681
211514,149809
211514,173587
211514,172396
211514,172405
211514,172406
190553,1927
190553,3943
17728,6282
17728,2388
17728,3600
17728,3661
17728,6919
17728,4317
17728,3965
17728,7774
205960,184700
283198,193483
283198,213792
283198,216407
341504,158899
341504,181158
341504,191865
341504,355030
316180,180852
316180,211691
245952,217776
245952,218703
245952,239107
245952,234680
245952,234679
245952,218702
7159,13760
7159,11464
7159,25988
7159,2397
7159,13765
7159,2083
7159,171
7159,2386
7159,5432
7159,60707
7159,13755
7159,10815
7159,13777
7159,33690
7159,4386
7159,164251
7159,13656
7159,10213
7159,22625
7159,17520
7159,2785
7159,188
7159,38950
7159,13721
7159,2912
7159,13726
7159,8122
