bg_id,id,type
155068,73547,designer
155068,42568,designer
155068,1533,designer
155068,73548,designer
155068,44789,artist
155068,29422,artist
271055,63686,designer
271055,98973,artist
271055,116178,artist
271055,100000,artist
271055,90945,artist
271055,116177,artist
271055,66412,artist
271055,116221,artist
271055,104497,artist
271055,19224,artist
271055,52330,artist
199478,80520,designer
199478,19023,artist
199478,66790,artist
198994,4113,designer
198994,4059,designer
198994,92582,artist
198994,92581,artist
198994,43476,artist
293014,295,designer
293014,37911,artist
31481,789,designer
31481,28450,artist
31481,11938,artist
328871,59662,designer
328871,52075,designer
328871,72770,designer
328871,68048,artist
328871,110790,artist
328871,139075,artist
328871,119603,artist
328871,59283,artist
328871,139077,artist
20551,60,designer
20551,11825,artist
176494,8397,designer
176494,11767,designer
176494,11507,artist
118,2,designer
118,16908,artist
118,96304,artist
118,104188,artist
118,11858,artist
118,13034,artist
118,37840,artist
118,99444,artist
118,99446,artist
118,99445,artist
118,99443,artist
118,35684,artist
128621,62640,designer
128621,62641,designer
128621,65633,artist
128621,44234,artist
128621,71164,artist
27833,6,designer
27833,17055,artist
27833,12193,artist
27833,36203,artist
27833,5249,artist
421,58,designer
421,12516,artist
421,12193,artist
421,2652,artist
421,13649,artist
421,13456,artist
241451,72770,designer
241451,88122,designer
241451,5245,artist
19857,1164,designer
19857,6001,designer
19857,1164,artist
19857,50720,artist
19857,11507,artist
19857,41076,artist
19857,50716,artist
19857,49487,artist
27708,8251,designer
27708,3877,designer
27708,9731,artist
27708,24469,artist
27708,71,artist
140620,67874,designer
140620,12130,artist
228341,9307,designer
228341,102584,artist
3,2,designer
3,11883,artist
269207,80162,designer
269207,12484,artist
127060,4958,designer
127060,12123,artist
235802,60311,designer
235802,60315,designer
235802,60315,artist
235802,89121,artist
235802,104238,artist
204583,1727,designer
204583,51033,artist
155873,141,designer
155873,4959,artist
108745,1532,designer
108745,1532,artist
108745,36093,artist
108745,12402,artist
92828,11547,designer
92828,12691,artist
92828,12383,artist
24181,6045,designer
24181,11933,artist
274637,442,designer
274637,4083,designer
274637,116039,artist
295486,2,designer
295486,11825,artist
271896,6651,designer
271896,50438,designer
271896,47502,artist
271896,20067,artist
271896,19822,artist
271896,2954,artist
271896,87365,artist
271896,21426,artist
271896,65000,artist
271896,46414,artist
271896,67030,artist
271896,29808,artist
271896,75483,artist
271896,86794,artist
271896,18700,artist
271896,115997,artist
271896,21095,artist
271896,81198,artist
271896,75151,artist
271896,37721,artist
271896,69246,artist
271896,69247,artist
271896,38000,artist
271896,14590,artist
271896,48500,artist
271896,68333,artist
271896,66727,artist
271896,46416,artist
271896,46353,artist
271896,51300,artist
271896,44813,artist
271896,115998,artist
271896,89695,artist
271896,41638,artist
271896,59149,artist
271896,49382,artist
271896,19549,artist
271896,48661,artist
271896,69250,artist
271896,49381,artist
271896,49275,artist
271896,77085,artist
271896,69251,artist
271896,41679,artist
271896,69091,artist
271896,39226,artist
271896,78042,artist
271896,68942,artist
271896,29809,artist
271896,78044,artist
271896,49280,artist
144344,34699,designer
144344,54147,designer
144344,54146,designer
144344,11825,artist
97207,789,designer
97207,12692,artist
165722,77890,designer
165722,77890,artist
760,2,designer
760,51039,artist
760,71,artist
760,140,artist
286096,62640,designer
286096,40597,artist
286096,73222,artist
232405,102535,designer
232405,51039,artist
181279,60239,designer
181279,51,designer
181279,2336,designer
181279,59189,artist
181279,78938,artist
22545,1115,designer
22545,11997,artist
22545,28041,artist
176734,222,designer
176734,63686,designer
176734,9731,artist
176734,88808,artist
154203,4735,designer
154203,38917,artist
154203,12019,artist
154203,61936,artist
154203,21002,artist
38453,789,designer
38453,11938,artist
38453,11961,artist
223040,3440,designer
223040,29250,artist
66589,6045,designer
66589,31545,artist
66589,6045,artist
224783,100012,designer
224783,95103,artist
224783,100013,artist
224783,80847,artist
224783,67459,artist
224783,80849,artist
224783,85516,artist
2655,1078,designer
2655,1078,artist
206718,7640,designer
206718,11884,artist
19777,270,designer
19777,407,designer
19777,12603,artist
19777,12602,artist
300531,92425,designer
300531,142361,artist
300531,103476,artist
93260,12953,designer
93260,29142,artist
93260,9798,artist
222509,61569,designer
222509,114320,artist
193037,12679,designer
193037,65023,designer
193037,89017,artist
193037,77485,artist
193037,70730,artist
193037,39902,artist
203420,6940,designer
203420,6941,designer
203420,52372,artist
203420,26874,artist
203420,72568,artist
203420,11883,artist
294484,442,designer
294484,4083,designer
294484,28008,designer
294484,121697,designer
294484,64844,artist
294484,18111,artist
160477,69723,designer
160477,75829,artist
160477,85289,artist
59294,6651,designer
59294,16531,artist
59294,11994,artist
59294,44199,artist
59294,12018,artist
59294,11989,artist
59294,12436,artist
48726,18320,designer
48726,67486,artist
48726,11925,artist
48726,76784,artist
48726,15562,artist
54138,6045,designer
54138,12123,artist
246784,107037,designer
246784,107036,designer
246784,28024,artist
13122,270,designer
13122,407,designer
13122,12602,artist
227224,77002,designer
227224,77173,designer
227224,48302,artist
227224,40620,artist
46213,3,designer
46213,3,artist
146439,25,designer
146439,11257,designer
146439,24858,artist
187617,5446,designer
187617,64844,artist
172081,37740,designer
172081,80781,artist
172081,74981,artist
172081,50716,artist
139976,7522,designer
139976,105000,designer
139976,39778,artist
139976,101611,artist
139976,101612,artist
139976,3021,artist
139976,3484,artist
139976,90824,artist
139976,80068,artist
139976,101619,artist
139976,101620,artist
139976,101621,artist
139976,114665,artist
139976,101613,artist
209685,61330,designer
209685,77485,artist
209685,70730,artist
302723,30291,designer
302723,101244,designer
302723,65023,designer
302723,116178,artist
302723,127575,artist
234,140,designer
234,20431,artist
234,11858,artist
234,20430,artist
234,11872,artist
234,84542,artist
234,140,artist
234,100144,artist
234,38138,artist
143693,10,designer
143693,12484,artist
227789,42,designer
227789,30744,designer
227789,6076,artist
163967,43431,designer
163967,68048,artist
54,42,designer
54,7,designer
54,18700,artist
54,38196,artist
54,14142,artist
54,11883,artist
136888,4958,designer
136888,11825,artist
140934,53889,designer
140934,74074,artist
140934,14057,artist
140934,71164,artist
40692,49,designer
40692,12016,artist
40692,12519,artist
172818,11854,designer
172818,11854,artist
45315,789,designer
45315,12692,artist
260605,10067,designer
260605,14057,artist
300322,10,designer
300322,105660,artist
300322,11507,artist
101721,50643,designer
101721,62645,designer
101721,13419,artist
101721,19822,artist
101721,49131,artist
101721,14879,artist
101721,14611,artist
101721,18700,artist
101721,66789,artist
101721,17923,artist
101721,14715,artist
101721,14106,artist
101721,30740,artist
101721,13418,artist
101721,30741,artist
101721,14614,artist
101721,25105,artist
101721,12651,artist
101721,19631,artist
101721,14142,artist
101721,22713,artist
101721,85826,artist
101721,17932,artist
129622,9495,designer
129622,58973,artist
129622,14344,artist
129622,14593,artist
129622,6815,artist
129622,117030,artist
129622,84471,artist
129622,90409,artist
129622,12439,artist
129622,78958,artist
129622,139869,artist
77130,2336,designer
77130,24858,artist
257499,69718,designer
257499,4819,designer
257499,2336,designer
257499,38750,artist
257499,66093,artist
257499,14596,artist
5,4,designer
5,12658,artist
5,18317,artist
181304,49695,designer
181304,51434,designer
181304,68008,artist
181304,41323,artist
181304,49695,artist
181304,51434,artist
2653,161,designer
2653,27736,artist
2653,161,artist
2653,12402,artist
2653,67578,artist
2653,71148,artist
59959,8540,designer
59959,10052,designer
59959,10052,artist
25292,7627,designer
25292,7614,designer
25292,9983,artist
25292,14057,artist
176920,1727,designer
176920,125,designer
176920,40597,artist
176920,78938,artist
176920,64026,artist
21241,5143,designer
21241,38917,artist
21241,40929,artist
21241,39040,artist
21241,12050,artist
21241,12019,artist
21241,71178,artist
219513,8347,designer
219513,11507,artist
39856,11547,designer
39856,12691,artist
41114,11906,designer
41114,14650,artist
41114,92809,artist
41114,49916,artist
41114,107073,artist
41114,71120,artist
41114,39261,artist
41114,71122,artist
41114,71123,artist
41114,38447,artist
41114,49082,artist
41114,39248,artist
41114,71119,artist
41114,71121,artist
70919,9714,designer
70919,12935,artist
70919,54125,artist
70919,48431,artist
37046,9714,designer
37046,12383,artist
119890,10,designer
119890,11507,artist
163745,64445,designer
163745,21,designer
163745,49280,artist
184921,14,designer
184921,38196,artist
285967,1533,designer
285967,12935,artist
285967,12317,artist
285967,12495,artist
156546,74071,designer
156546,74072,designer
156546,119092,artist
156546,74071,artist
188866,87136,designer
188866,87152,artist
188866,87153,artist
199042,96212,designer
199042,97486,designer
199042,49208,designer
199042,98899,artist
234487,158,designer
234487,11507,artist
234487,104636,artist
230253,4113,designer
230253,4059,designer
172,13,designer
172,75012,artist
172,119788,artist
172,141786,artist
172,11478,artist
172,119789,artist
172,122974,artist
172,111373,artist
172,80187,artist
172,90478,artist
172,12895,artist
192458,4735,designer
192458,77570,artist
182134,3245,designer
182134,39262,designer
182134,9247,designer
182134,88892,artist
182134,75342,artist
17392,674,designer
17392,71,artist
17392,140,artist
8217,117,designer
8217,11883,artist
25554,4958,designer
25554,4959,artist
1,1,designer
1,12517,artist
1,4959,artist
50,2,designer
50,12130,artist
50,26874,artist
50,22516,artist
50,22515,artist
50,11902,artist
50,11883,artist
297030,59986,designer
297030,76227,designer
297030,112276,artist
297030,117486,artist
297030,86237,artist
297030,129439,artist
39683,10,designer
39683,11507,artist
39683,66132,artist
234277,10,designer
234277,41570,artist
250458,1018,designer
250458,11898,artist
250458,95103,artist
24480,142,designer
24480,7391,designer
24480,11825,artist
24480,22516,artist
24480,22515,artist
90137,4786,designer
90137,43501,artist
90137,13948,artist
90137,30958,artist
90137,29340,artist
90137,12213,artist
90137,40597,artist
90137,19411,artist
90137,14225,artist
90137,49392,artist
90137,51432,artist
90137,39404,artist
90137,19263,artist
90137,22272,artist
90137,49389,artist
90137,51431,artist
90137,28288,artist
90137,14590,artist
90137,21329,artist
90137,48498,artist
90137,36461,artist
90137,12017,artist
90137,51430,artist
90137,49391,artist
90137,49381,artist
90137,49386,artist
90137,8473,artist
90137,4385,artist
90137,41679,artist
90137,15251,artist
90137,49279,artist
90137,16398,artist
246192,8347,designer
246192,112221,artist
246192,112222,artist
246192,41275,artist
246192,29422,artist
246192,110827,artist
33160,3526,designer
33160,9733,designer
33160,9731,artist
33160,11507,artist
33160,427,artist
9217,928,designer
9217,74,artist
31594,4958,designer
31594,4959,artist
31594,11825,artist
244271,97955,designer
244271,63023,designer
244271,32887,artist
244271,63023,artist
245934,4958,designer
245934,112445,artist
304420,4958,designer
304420,12484,artist
144592,69130,designer
144592,12282,artist
186751,61105,designer
186751,69238,artist
186751,66266,artist
186751,86587,artist
186751,12130,artist
186751,102593,artist
186751,12402,artist
186751,97061,artist
186751,63043,artist
186751,16439,artist
186751,97060,artist
186751,60452,artist
186751,10548,artist
186751,11895,artist
186751,14878,artist
186751,7488,artist
186751,86588,artist
204305,1220,designer
204305,1219,designer
204305,93295,designer
204305,2954,artist
204305,12886,artist
204305,39783,artist
204305,14878,artist
265736,110951,designer
265736,122536,artist
63888,6001,designer
63888,73851,artist
63888,6001,artist
63888,33502,artist
63888,50672,artist
63888,26269,artist
63888,14142,artist
63888,12080,artist
256226,42,designer
256226,14057,artist
21348,9,designer
21348,12519,artist
21348,11886,artist
270633,88122,designer
270633,122536,artist
70323,14,designer
70323,92204,artist
70323,37675,artist
70323,92203,artist
70323,38196,artist
70323,1279,artist
70323,48337,artist
70323,45899,artist
70323,76496,artist
70323,56844,artist
244711,35418,designer
244711,52377,designer
244711,11507,artist
40765,7614,designer
40765,14057,artist
170771,67159,designer
170771,67160,designer
170771,4352,artist
170771,46213,artist
170771,84289,artist
170771,84290,artist
111341,270,designer
111341,407,designer
111341,12602,artist
155987,1727,designer
155987,34672,designer
155987,41323,artist
195539,1533,designer
195539,12935,artist
195539,14792,artist
195539,2582,artist
260428,378,designer
260428,7640,designer
260428,80022,artist
260428,77250,artist
260428,66924,artist
154809,46810,designer
154809,46809,designer
154809,12592,artist
166669,117,designer
166669,4959,artist
166669,21152,artist
236191,6,designer
236191,12516,artist
236191,104621,artist
236191,104620,artist
36932,4094,designer
36932,21070,artist
36932,14417,artist
36932,12402,artist
128271,11312,designer
128271,63617,artist
71,58,designer
71,22241,artist
71,2652,artist
71,71,artist
71,17672,artist
71,12252,artist
198773,789,designer
198773,12692,artist
198773,94366,artist
198773,28450,artist
198773,52954,artist
198773,94513,artist
121,34,designer
121,35,designer
121,36,designer
121,12261,artist
121,11801,artist
121,12433,artist
121,667,artist
121,12434,artist
121,12432,artist
121,1158,artist
54625,153,designer
54625,12369,artist
54625,16397,artist
54625,27569,artist
54625,12442,artist
54625,12370,artist
54625,20513,artist
54625,16407,artist
54625,12495,artist
40354,4034,designer
40354,20523,artist
40354,51410,artist
40354,20525,artist
40354,12381,artist
243,76,designer
