bg_id,id
285774,314028
285774,306430
285774,347812
285774,294306
285774,295782
285774,345587
285774,335739
285774,342671
285774,316696
192135,330260
192135,330268
192135,330276
192135,349753
192135,239292
192135,319418
192135,239291
192135,312891
192135,330275
192135,246285
192135,236503
192135,349581
192135,299653
192135,357218
192135,283861
192135,257999
192135,240993
192135,239290
192135,224899
192135,283862
192135,224897
192135,349579
192135,349578
192135,281285
192135,349580
192135,349916
192135,307612
192135,246284
192135,224898
192135,276939
31260,59158
31260,113413
31260,38733
31260,37235
31260,292850
31260,242392
31260,131403
31260,150732
31260,132592
31260,263965
31260,242391
31260,109012
31260,43018
31260,242390
31260,166463
31260,85704
31260,183316
31260,242388
31260,39090
31260,103182
31260,39256
31260,242389
31260,130847
31260,242350
31260,240737
31260,73833
31260,83697
31260,38641
31260,279703
31260,103183
31260,114557
31260,73500
251247,304453
251247,346071
251247,318010
251247,304458
251247,287521
251247,263711
276025,316190
276025,349388
276025,296519
276025,316191
276025,313600
276025,338013
247763,263920
247763,359053
247763,323114
247763,329301
247763,313599
247763,276104
247763,332385
205059,210674
205059,255823
205059,283094
205059,206547
205059,241533
205059,229987
205059,206548
284083,307204
284083,311184
185343,297528
185343,211238
185343,218791
185343,272077
185343,286574
185343,328657
185343,328395
185343,283833
185343,283832
185343,266237
126163,134380
126163,142580
126163,143065
126163,149801
2651,344429
2651,22355
2651,178656
2651,95670
2651,102696
2651,75259
2651,198280
2651,69179
2651,147580
2651,25031
2651,88491
2651,58708
2651,37397
2651,344428
2651,232004
2651,38997
2651,19319
2651,190505
2651,285448
2651,131184
2651,131458
2651,123122
2651,78727
2651,108668
2651,147932
2651,29416
2651,108667
2651,181971
2651,111144
2651,55201
2651,84462
2651,358526
55690,291481
55690,157658
55690,217710
55690,164138
55690,226222
55690,164135
55690,342826
55690,342832
55690,278530
55690,219134
55690,164139
55690,226220
55690,226491
55690,265833
55690,293338
55690,216473
55690,276767
55690,325481
55690,217762
55690,276484
55690,342825
55690,219248
55690,219139
55690,275665
55690,135034
55690,135179
55690,257615
55690,286877
55690,325482
55690,226218
55690,219257
55690,217709
55690,135030
55690,216466
55690,215370
55690,182095
55690,278531
55690,135036
55690,219135
55690,195317
55690,216471
55690,358688
55690,353700
55690,217784
55690,277389
55690,219177
55690,217711
55690,187893
55690,135872
55690,219141
55690,325475
55690,135712
55690,135037
55690,136135
55690,135035
55690,135973
55690,136133
55690,136104
55690,136017
55690,226225
55690,216467
55690,216468
55690,293341
55690,216469
55690,219250
55690,164140
55690,226215
55690,226223
55690,216476
55690,286879
55690,277518
55690,276865
55690,219247
55690,136137
55690,164141
55690,135273
55690,263727
55690,291477
55690,135523
55690,219251
55690,164137
55690,164136
55690,219181
55690,276608
55690,226221
55690,285959
55690,226216
55690,286878
55690,353706
55690,336892
55690,172556
184267,278241
184267,278431
184267,296981
164153,194901
164153,226836
164153,205902
164153,180621
164153,180622
164153,175213
164153,194900
164153,218254
164153,205903
164153,167886
164153,265523
164153,299775
164153,181688
164153,181690
164153,226837
164153,278326
164153,251227
164153,181629
164153,167883
164153,199911
164153,167889
164153,226839
164153,218255
164153,177087
